CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Engagement_Score,R_Score,F_Score,M_Score,Churn,Customer_Segment,Customer_Lifetime_Months,Monthly_Trans_Value,Monthly_Trans_Frequency,Monthly_Revenue_Interchange,Monthly_Revenue_Interest,Total_Monthly_Revenue,Retention_Rate,Expected_Lifetime_Months,Customer_Lifetime_Value,CLV_Percentile,Profitability_Tier,Acquisition_Cost,Total_Servicing_Cost,Total_Cost,Total_Revenue,Net_Profit,Profit_Margin_%,ROI_%,Value_Matrix
708790833,Existing Customer,42,M,5,Uneducated,Unknown,$120K +,Blue,31,5,3,2,6748.0,1467,5281.0,0.831,1201,42,0.68,0.217,22.204,2,1,1,0,Lost,31,100.08333333333333,3.5,2.502083333333333,22.005,24.507083333333334,0.6799307958477508,21.077854671280278,516.556740916955,Medium,Bronze (Top 75%),150,155,305,759.7195833333334,454.7195833333334,59.85,149.09,Low Value - Grow
710821833,Existing Customer,65,M,1,Unknown,Married,$40K - $60K,Blue,54,6,2,3,9095.0,1587,7508.0,1.433,1314,26,1.364,0.174,16.456,3,1,1,0,Need Attention,54,109.5,2.1666666666666665,2.7375000000000003,23.805,26.5425,0.7592783505154639,41.001030927835046,1088.2698634020617,High,Silver (Top 50%),150,270,420,1433.295,1013.2950000000001,70.7,241.26,High Value - Retain
710599683,Existing Customer,56,M,1,College,Single,$80K - $120K,Blue,36,3,6,0,11751.0,0,11751.0,3.397,1539,17,3.25,0.0,12.956000000000001,1,1,1,0,Lost,36,128.25,1.4166666666666667,3.2062500000000003,0.0,3.2062500000000003,0.6799307958477508,24.47750865051903,78.48101211072665,Low,Standard,150,180,330,115.42500000000001,-214.575,-185.9,-65.02,Low Value - Grow
816082233,Existing Customer,35,M,3,Graduate,Unknown,$60K - $80K,Blue,30,5,1,3,8547.0,1666,6881.0,1.163,1311,33,2.0,0.195,19.444000000000003,4,1,1,0,New Customers,30,109.25,2.75,2.73125,24.99,27.721249999999998,0.9040835707502374,27.12250712250712,751.8698005698004,Medium,Bronze (Top 75%),150,150,300,831.6374999999999,531.6374999999999,63.93,177.21,Low Value - Grow
712396908,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,48,5,2,2,2436.0,680,1756.0,1.19,1570,29,0.611,0.279,18.680000000000003,3,1,1,0,Need Attention,48,130.83333333333334,2.4166666666666665,3.270833333333334,10.2,13.470833333333333,0.7592783505154639,36.44536082474227,490.94938144329893,Medium,Bronze (Top 75%),150,240,390,646.6,256.6,39.68,65.79,Low Value - Grow
714885258,Existing Customer,44,M,4,Unknown,Unknown,$80K - $120K,Blue,37,5,1,2,4234.0,972,3262.0,1.707,1348,27,1.7,0.23,17.192,4,1,1,0,New Customers,37,112.33333333333333,2.25,2.8083333333333336,14.58,17.388333333333335,0.9040835707502374,33.45109211775878,581.658740107629,Medium,Bronze (Top 75%),150,185,335,643.3683333333335,308.36833333333345,47.93,92.05,Low Value - Grow
709967358,Existing Customer,48,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,6,2,3,30367.0,2362,28005.0,1.708,1671,27,0.929,0.078,18.284000000000002,3,1,1,0,Need Attention,36,139.25,2.25,3.48125,35.43,38.91125,0.7592783505154639,27.3340206185567,1063.6009097938145,High,Silver (Top 50%),150,180,330,1400.805,1070.805,76.44,324.49,High Value - Retain
753327333,Existing Customer,41,M,3,Unknown,Married,$80K - $120K,Blue,34,4,4,1,13535.0,1291,12244.0,0.653,1028,21,1.625,0.095,12.912,1,1,1,0,Lost,34,85.66666666666667,1.75,2.141666666666667,19.365,21.506666666666664,0.6799307958477508,23.11764705882353,497.18352941176465,Medium,Bronze (Top 75%),150,170,320,731.2266666666666,411.2266666666666,56.24,128.51,Low Value - Grow
806160108,Existing Customer,61,M,1,High School,Married,$40K - $60K,Blue,56,2,2,3,3193.0,2517,676.0,1.831,1336,30,1.143,0.788,18.144000000000002,3,1,1,0,Need Attention,56,111.33333333333333,2.5,2.783333333333333,37.754999999999995,40.53833333333333,0.7592783505154639,42.51958762886598,1723.673216494845,Premium,Platinum (Top 10%),150,280,430,2270.1466666666665,1840.1466666666665,81.06,427.94,High Value - Retain
709327383,Existing Customer,45,F,2,Graduate,Married,Unknown,Blue,37,6,1,2,14470.0,1157,13313.0,0.966,1207,21,0.909,0.08,14.228000000000002,4,1,1,0,New Customers,37,100.58333333333333,1.75,2.5145833333333334,17.355,19.869583333333335,0.9040835707502374,33.45109211775878,664.659262424818,Medium,Bronze (Top 75%),150,185,335,735.1745833333334,400.17458333333343,54.43,119.46,Low Value - Grow
806165208,Existing Customer,47,M,1,Doctorate,Divorced,$60K - $80K,Blue,42,5,2,0,20979.0,1800,19179.0,0.906,1178,27,0.929,0.086,16.312,3,1,1,0,Need Attention,42,98.16666666666667,2.25,2.454166666666667,27.0,29.454166666666666,0.7592783505154639,31.889690721649483,939.2842654639174,High,Silver (Top 50%),150,210,360,1237.075,877.075,70.9,243.63,High Value - Retain
708508758,Attrited Customer,62,F,0,Graduate,Married,Less than $40K,Blue,49,2,3,3,1438.3,0,1438.3,1.047,692,16,0.6,0.0,9.768,2,1,1,1,Lost,49,57.666666666666664,1.3333333333333333,1.4416666666666667,0.0,1.4416666666666667,0.6799307958477508,33.31660899653979,48.0314446366782,Low,Standard,150,245,395,70.64166666666667,-324.35833333333335,-459.16,-82.12,Low Value - Lost
784725333,Existing Customer,41,M,3,High School,Married,$40K - $60K,Blue,33,4,2,1,4470.0,680,3790.0,1.608,931,18,1.571,0.152,11.724,3,1,1,0,Need Attention,33,77.58333333333333,1.5,1.9395833333333332,10.2,12.139583333333333,0.7592783505154639,25.05618556701031,304.17165270618557,Low,Standard,150,165,315,400.60625,85.60624999999999,21.37,27.18,Low Value - Grow
811604133,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,36,3,3,2,2492.0,1560,932.0,0.573,1126,23,0.353,0.626,14.304,2,1,1,0,Lost,36,93.83333333333333,1.9166666666666667,2.345833333333333,23.4,25.74583333333333,0.6799307958477508,24.47750865051903,630.1938581314878,Medium,Bronze (Top 75%),150,180,330,926.8499999999999,596.8499999999999,64.4,180.86,Low Value - Grow
789124683,Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,42,4,2,3,12217.0,0,12217.0,1.075,1110,21,0.75,0.0,13.64,3,1,1,0,Need Attention,42,92.5,1.75,2.3125,0.0,2.3125,0.7592783505154639,31.889690721649483,73.74490979381443,Low,Standard,150,210,360,97.125,-262.875,-270.66,-73.02,Low Value - Grow
771071958,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Blue,28,6,1,2,7768.0,1669,6099.0,0.797,1051,22,0.833,0.215,14.004000000000001,4,1,1,0,New Customers,28,87.58333333333333,1.8333333333333333,2.189583333333333,25.035,27.224583333333335,0.9040835707502374,25.314339981006647,689.1723583412472,Medium,Bronze (Top 75%),150,140,290,762.2883333333334,472.2883333333334,61.96,162.86,Low Value - Grow
720466383,Existing Customer,59,M,1,High School,Unknown,$40K - $60K,Blue,46,4,1,2,14784.0,1374,13410.0,0.921,1197,23,1.3,0.093,14.988000000000001,4,1,1,0,New Customers,46,99.75,1.9166666666666667,2.4937500000000004,20.61,23.103749999999998,0.9040835707502374,41.58784425451092,960.8351566951566,High,Silver (Top 50%),150,230,380,1062.7724999999998,682.7724999999998,64.24,179.68,High Value - Retain
804424383,Existing Customer,63,M,1,Unknown,Married,$60K - $80K,Blue,56,3,3,2,10215.0,1010,9205.0,0.843,1904,40,1.0,0.099,24.216,2,1,1,0,Lost,56,158.66666666666666,3.3333333333333335,3.966666666666667,15.149999999999999,19.116666666666667,0.6799307958477508,38.07612456747405,727.8885813148788,Medium,Bronze (Top 75%),150,280,430,1070.5333333333333,640.5333333333333,59.83,148.96,Low Value - Grow
718813833,Existing Customer,44,F,3,Uneducated,Single,Unknown,Blue,34,5,2,2,10100.0,0,10100.0,0.525,1052,18,1.571,0.0,12.208000000000002,3,1,1,0,Need Attention,34,87.66666666666667,1.5,2.191666666666667,0.0,2.191666666666667,0.7592783505154639,25.815463917525772,56.57889175257732,Low,Standard,150,170,320,74.51666666666668,-245.48333333333332,-329.43,-76.71,Low Value - Grow
806624208,Existing Customer,47,M,4,High School,Married,$40K - $60K,Blue,42,6,0,0,4785.0,1362,3423.0,0.739,1045,38,0.9,0.285,20.580000000000002,4,1,1,0,New Customers,42,87.08333333333333,3.1666666666666665,2.1770833333333335,20.43,22.607083333333332,0.9040835707502374,37.97150997150997,858.4250902184234,High,Silver (Top 50%),150,210,360,949.4975,589.4975,62.09,163.75,High Value - Retain
778348233,Existing Customer,53,M,3,Unknown,Married,$80K - $120K,Blue,33,3,2,3,2753.0,1811,942.0,0.977,1038,25,2.571,0.658,14.952000000000002,3,1,1,0,Need Attention,33,86.5,2.0833333333333335,2.1625,27.165,29.3275,0.7592783505154639,25.05618556701031,734.8352822164949,Medium,Bronze (Top 75%),150,165,315,967.8075,652.8075,67.45,207.24,Low Value - Grow
712991808,Existing Customer,53,M,2,Uneducated,Married,$60K - $80K,Blue,48,2,5,1,2451.0,1690,761.0,1.323,1596,26,1.6,0.69,16.983999999999998,1,1,1,0,Lost,48,133.0,2.1666666666666665,3.325,25.349999999999998,28.674999999999997,0.6799307958477508,32.63667820069204,935.8567474048441,High,Silver (Top 50%),150,240,390,1376.3999999999999,986.3999999999999,71.67,252.92,High Value - Retain
709029408,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Blue,36,4,1,2,8923.0,2517,6406.0,1.726,1589,24,1.667,0.282,16.956000000000003,4,1,1,0,New Customers,36,132.41666666666666,2.0,3.310416666666667,37.754999999999995,41.065416666666664,0.9040835707502374,32.547008547008545,1336.5564672364671,Premium,Gold (Top 25%),150,180,330,1478.355,1148.355,77.68,347.99,High Value - Retain
788658483,Existing Customer,53,F,2,College,Married,Less than $40K,Blue,38,5,2,3,2650.0,1490,1160.0,1.75,1411,28,1.0,0.562,17.644000000000002,3,1,1,0,Need Attention,38,117.58333333333333,2.3333333333333335,2.939583333333333,22.349999999999998,25.289583333333333,0.7592783505154639,28.852577319587628,729.6696585051546,Medium,Bronze (Top 75%),150,190,340,961.0041666666666,621.0041666666666,64.62,182.65,Low Value - Grow
787937058,Existing Customer,58,M,0,Graduate,Married,$80K - $120K,Blue,49,6,2,2,12555.0,1696,10859.0,0.519,1291,24,0.714,0.135,15.564000000000004,3,1,1,0,Need Attention,49,107.58333333333333,2.0,2.689583333333333,25.439999999999998,28.12958333333333,0.7592783505154639,37.20463917525773,1046.5509980670101,High,Silver (Top 50%),150,245,395,1378.3495833333332,983.3495833333332,71.34,248.95,High Value - Retain
715318008,Existing Customer,55,F,1,College,Single,Less than $40K,Blue,36,4,2,1,3520.0,1914,1606.0,0.51,1407,43,0.483,0.544,23.628,3,1,1,0,Need Attention,36,117.25,3.5833333333333335,2.9312500000000004,28.709999999999997,31.64125,0.7592783505154639,27.3340206185567,864.8825798969071,High,Silver (Top 50%),150,180,330,1139.085,809.085,71.03,245.18,High Value - Retain
713962233,Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,36,6,2,3,3035.0,2298,737.0,1.724,1877,37,1.176,0.757,23.108,3,1,1,0,Need Attention,36,156.41666666666666,3.0833333333333335,3.9104166666666664,34.47,38.38041666666666,0.7592783505154639,27.3340206185567,1049.0911005154637,High,Silver (Top 50%),150,180,330,1381.6949999999997,1051.6949999999997,76.12,318.7,High Value - Retain
785432733,Existing Customer,42,F,4,High School,Married,Less than $40K,Gold,36,2,3,3,15433.0,0,15433.0,0.865,966,22,1.2,0.0,13.264000000000001,2,1,1,0,Lost,36,80.5,1.8333333333333333,2.0125,0.0,2.0125,0.6799307958477508,24.47750865051903,49.260986159169555,Low,Standard,150,180,330,72.45,-257.55,-355.49,-78.05,Low Value - Grow
715190283,Existing Customer,57,F,1,Graduate,Unknown,$40K - $60K,Blue,49,3,3,2,3672.0,886,2786.0,1.32,1464,28,0.556,0.241,17.656000000000002,2,1,1,0,Lost,49,122.0,2.3333333333333335,3.0500000000000003,13.29,16.34,0.6799307958477508,33.31660899653979,544.3933910034602,Medium,Bronze (Top 75%),150,245,395,800.66,405.65999999999997,50.67,102.7,Low Value - Grow
708300483,Attrited Customer,66,F,0,Doctorate,Married,Unknown,Blue,56,5,4,3,7882.0,605,7277.0,1.052,704,16,0.143,0.077,9.616000000000001,1,1,1,1,Lost,56,58.666666666666664,1.3333333333333333,1.4666666666666668,9.075,10.541666666666666,0.6799307958477508,38.07612456747405,401.3858131487889,Medium,Bronze (Top 75%),150,280,430,590.3333333333333,160.33333333333326,27.16,37.29,Low Value - Lost
827111283,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,41,2,2,2,32426.0,578,31848.0,1.042,1109,28,0.474,0.018,16.436,3,1,1,0,Need Attention,41,92.41666666666667,2.3333333333333335,2.310416666666667,8.67,10.980416666666667,0.7592783505154639,31.13041237113402,341.8248988402062,Low,Standard,150,205,355,450.19708333333335,95.19708333333335,21.15,26.82,Low Value - Grow
758551608,Existing Customer,51,M,2,Unknown,Married,$40K - $60K,Blue,44,4,1,0,6205.0,2204,4001.0,0.803,1347,28,0.556,0.355,17.588,4,1,1,0,New Customers,44,112.25,2.3333333333333335,2.8062500000000004,33.06,35.86625,0.9040835707502374,39.77967711301044,1426.747844254511,Premium,Gold (Top 25%),150,220,370,1578.115,1208.115,76.55,326.52,High Value - Retain
773146383,Existing Customer,50,F,1,College,Single,$40K - $60K,Silver,43,3,2,3,17304.0,2517,14787.0,1.449,1756,33,1.2,0.145,21.024,3,1,1,0,Need Attention,43,146.33333333333334,2.75,3.6583333333333337,37.754999999999995,41.41333333333333,0.7592783505154639,32.648969072164945,1352.1026391752573,Premium,Gold (Top 25%),150,215,365,1780.773333333333,1415.773333333333,79.5,387.88,High Value - Retain
778493808,Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,37,5,2,1,3906.0,0,3906.0,1.214,1756,32,1.0,0.0,20.624000000000002,3,1,1,0,Need Attention,37,146.33333333333334,2.6666666666666665,3.6583333333333337,0.0,3.6583333333333337,0.7592783505154639,28.093298969072166,102.77465206185568,Low,Standard,150,185,335,135.35833333333335,-199.64166666666665,-147.49,-59.59,Low Value - Grow
720572508,Existing Customer,38,F,4,Graduate,Single,Unknown,Blue,28,2,3,3,9830.0,2055,7775.0,0.977,1042,23,0.917,0.209,13.968000000000002,2,1,1,0,Lost,28,86.83333333333333,1.9166666666666667,2.1708333333333334,30.825,32.99583333333333,0.6799307958477508,19.038062283737023,628.1767301038061,Medium,Bronze (Top 75%),150,140,290,923.8833333333332,633.8833333333332,68.61,218.58,Low Value - Grow
712661433,Existing Customer,49,M,4,Uneducated,Single,$80K - $120K,Blue,30,3,2,3,34516.0,0,34516.0,1.621,1444,28,1.333,0.0,17.776,3,1,1,0,Need Attention,30,120.33333333333333,2.3333333333333335,3.0083333333333333,0.0,3.0083333333333333,0.7592783505154639,22.778350515463917,68.52487113402061,Low,Standard,150,150,300,90.25,-209.75,-232.41,-69.92,Low Value - Grow
789172683,Existing Customer,56,M,2,Doctorate,Married,$60K - $80K,Blue,45,6,2,0,2283.0,1430,853.0,2.316,1741,27,0.588,0.626,18.564000000000004,3,1,1,0,Need Attention,45,145.08333333333334,2.25,3.6270833333333337,21.45,25.077083333333334,0.7592783505154639,34.16752577319588,856.8218911082474,High,Silver (Top 50%),150,225,375,1128.46875,753.46875,66.77,200.92,High Value - Retain
738406533,Existing Customer,59,M,1,Doctorate,Married,$40K - $60K,Blue,52,3,2,2,2548.0,2020,528.0,2.357,1719,27,1.7,0.793,18.476000000000003,3,1,1,0,Need Attention,52,143.25,2.25,3.5812500000000003,30.299999999999997,33.881249999999994,0.7592783505154639,39.48247422680412,1337.715579896907,Premium,Gold (Top 25%),150,260,410,1761.8249999999998,1351.8249999999998,76.73,329.71,High Value - Retain
799723908,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,40,4,3,3,19458.0,1435,18023.0,0.787,1217,27,0.8,0.074,16.268,2,1,1,0,Lost,40,101.41666666666667,2.25,2.535416666666667,21.525,24.060416666666665,0.6799307958477508,27.197231833910035,654.3767301038062,Medium,Bronze (Top 75%),150,200,350,962.4166666666666,612.4166666666666,63.63,174.98,Low Value - Grow
771490833,Existing Customer,52,M,1,College,Single,$80K - $120K,Blue,40,5,1,1,4745.0,1227,3518.0,0.624,1140,40,0.6,0.259,21.560000000000002,4,1,1,0,New Customers,40,95.0,3.3333333333333335,2.375,18.404999999999998,20.779999999999998,0.9040835707502374,36.1633428300095,751.4742640075973,Medium,Bronze (Top 75%),150,200,350,831.1999999999999,481.19999999999993,57.89,137.49,Low Value - Grow
720756708,Existing Customer,52,F,3,Unknown,Married,Less than $40K,Blue,41,6,3,2,2622.0,1549,1073.0,1.321,1878,30,1.143,0.591,20.112000000000002,2,1,1,0,Lost,41,156.5,2.5,3.9125,23.235,27.1475,0.6799307958477508,27.877162629757784,756.7952724913495,Medium,Bronze (Top 75%),150,205,355,1113.0475000000001,758.0475000000001,68.11,213.53,Low Value - Grow
779471883,Attrited Customer,54,F,1,Graduate,Married,Less than $40K,Blue,40,2,3,1,1438.3,808,630.3,0.997,705,19,0.9,0.562,11.020000000000001,2,1,1,1,Lost,40,58.75,1.5833333333333333,1.46875,12.12,13.58875,0.6799307958477508,27.197231833910035,369.57638408304496,Low,Standard,150,200,350,543.55,193.54999999999995,35.61,55.3,Low Value - Lost
711525033,Existing Customer,66,F,0,High School,Married,Less than $40K,Blue,54,3,4,2,3171.0,2179,992.0,1.224,1946,38,1.923,0.687,23.384,1,1,1,0,Lost,54,162.16666666666666,3.1666666666666665,4.054166666666666,32.685,36.73916666666667,0.6799307958477508,36.71626297577855,1348.9249048442907,Premium,Gold (Top 25%),150,270,420,1983.9150000000002,1563.9150000000002,78.83,372.36,High Value - Retain
712813458,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,36,4,2,0,19763.0,2517,17246.0,0.664,1414,35,0.25,0.127,20.456,3,1,1,0,Need Attention,36,117.83333333333333,2.9166666666666665,2.9458333333333333,37.754999999999995,40.70083333333333,0.7592783505154639,27.3340206185567,1112.517417525773,High,Silver (Top 50%),150,180,330,1465.2299999999998,1135.2299999999998,77.48,344.01,High Value - Retain
714374133,Attrited Customer,56,M,2,Graduate,Married,$120K +,Blue,36,1,3,3,15769.0,0,15769.0,1.041,602,15,0.364,0.0,9.008,2,1,1,1,Lost,36,50.166666666666664,1.25,1.2541666666666667,0.0,1.2541666666666667,0.6799307958477508,24.47750865051903,30.698875432525952,Low,Standard,150,180,330,45.15,-284.85,-630.9,-86.32,Low Value - Lost
717891558,Existing Customer,49,F,4,Graduate,Unknown,Less than $40K,Blue,36,6,4,2,3298.0,2200,1098.0,0.678,1052,32,0.6,0.667,17.408,1,1,1,0,Lost,36,87.66666666666667,2.6666666666666665,2.191666666666667,33.0,35.19166666666667,0.6799307958477508,24.47750865051903,861.4043252595156,High,Silver (Top 50%),150,180,330,1266.9,936.9000000000001,73.95,283.91,High Value - Retain
716632758,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,2,2,0,2802.0,2363,439.0,0.75,1295,40,0.6,0.843,21.98,3,1,1,0,Need Attention,36,107.91666666666667,3.3333333333333335,2.697916666666667,35.445,38.142916666666665,0.7592783505154639,27.3340206185567,1042.5992706185566,High,Silver (Top 50%),150,180,330,1373.145,1043.145,75.97,316.1,High Value - Retain
768563658,Existing Customer,56,M,2,Uneducated,Married,$40K - $60K,Blue,50,4,2,3,4458.0,1880,2578.0,1.107,1424,29,1.417,0.422,18.096000000000004,3,1,1,0,Need Attention,50,118.66666666666667,2.4166666666666665,2.966666666666667,28.2,31.166666666666664,0.7592783505154639,37.9639175257732,1183.208762886598,Premium,Gold (Top 25%),150,250,400,1558.3333333333333,1158.3333333333333,74.33,289.58,High Value - Retain
711427458,Existing Customer,44,F,5,Graduate,Married,Unknown,Blue,35,4,1,2,6273.0,978,5295.0,2.275,1359,25,1.083,0.156,16.436,4,1,1,0,New Customers,35,113.25,2.0833333333333335,2.8312500000000003,14.67,17.50125,0.9040835707502374,31.642924976258307,553.7907407407406,Medium,Bronze (Top 75%),150,175,325,612.5437499999999,287.54374999999993,46.94,88.47,Low Value - Grow
714091983,Existing Customer,42,M,2,High School,Single,$60K - $80K,Blue,34,4,4,3,3336.0,1753,1583.0,0.69,1168,27,1.25,0.525,15.872000000000002,1,1,1,0,Lost,34,97.33333333333333,2.25,2.4333333333333336,26.294999999999998,28.72833333333333,0.6799307958477508,23.11764705882353,664.1314705882353,Medium,Bronze (Top 75%),150,170,320,976.7633333333333,656.7633333333333,67.24,205.24,Low Value - Grow
787584108,Existing Customer,55,M,3,Unknown,Married,$80K - $120K,Blue,47,4,2,3,3436.0,2016,1420.0,0.901,1097,33,0.833,0.587,18.388,3,1,1,0,Need Attention,47,91.41666666666667,2.75,2.285416666666667,30.24,32.525416666666665,0.7592783505154639,35.6860824742268,1160.7047016752576,Premium,Gold (Top 25%),150,235,385,1528.6945833333332,1143.6945833333332,74.82,297.06,High Value - Retain
712030833,Attrited Customer,48,M,2,Graduate,Married,$60K - $80K,Silver,35,2,4,4,34516.0,0,34516.0,0.763,691,15,0.5,0.0,9.164,1,1,1,1,Lost,35,57.583333333333336,1.25,1.4395833333333334,0.0,1.4395833333333334,0.6799307958477508,23.797577854671278,34.2585964532872,Low,Standard,150,175,325,50.38541666666667,-274.6145833333333,-545.03,-84.5,Low Value - Lost
711481533,Existing Customer,39,M,1,High School,Divorced,$60K - $80K,Blue,33,5,3,3,5926.0,1251,4675.0,0.944,1316,28,1.154,0.211,17.064000000000004,2,1,1,0,Lost,33,109.66666666666667,2.3333333333333335,2.741666666666667,18.765,21.506666666666668,0.6799307958477508,22.437716262975776,482.5604844290657,Medium,Bronze (Top 75%),150,165,315,709.72,394.72,55.62,125.31,Low Value - Grow
710082708,Existing Customer,44,M,4,Post-Graduate,Single,$120K +,Blue,32,2,4,2,23957.0,2102,21855.0,0.997,1276,26,0.733,0.088,15.904000000000002,1,1,1,0,Lost,32,106.33333333333333,2.1666666666666665,2.658333333333333,31.529999999999998,34.18833333333333,0.6799307958477508,21.757785467128027,743.8624221453287,Medium,Bronze (Top 75%),150,160,310,1094.0266666666666,784.0266666666666,71.66,252.91,Low Value - Grow
